Event/Message Name,Enum,Logical Value,Literal Value
CuUpPerUeRbS1NgTrafficRep,LinkType,LINK_TYPE_NGU,2
CuUpPerUeRbS1NgTrafficRep,LinkType,LINK_TYPE_F1U,3
CuUpPerUeRbS1NgTrafficRep,LinkType,LINK_TYPE_X2U,4
CuUpPerUeRbS1NgTrafficRep,LinkType,LINK_TYPE_XNU,5
CuUpPerUeRbS1NgTrafficRep,LinkType,LINK_TYPE_NO_LICENSE,255
CuUpPerUeRbS1NgTrafficRepAggr10,NrType,NR_TYPE_NO_VALUE,0
CuUpPerUeRbS1NgTrafficRepAggr10,NrType,NR_TYPE_NSA,1
CuUpPerUeRbS1NgTrafficRepAggr10,NrType,NR_TYPE_SA,2
CuUpPerUeRbS1NgTrafficRepAggr10,NrType,NR_TYPE_UNKNOWN,3
CuUpPerUeRbS1NgTrafficRepAggr10,NrType,NR_TYPE_NO_LICENSE,255
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_NO_VALUE,0
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_S1U,1
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_NGU,2
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_F1U,3
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_X2U,4
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_XNU,5
CuUpPerUeRbS1NgTrafficRepAggr10,LinkType,LINK_TYPE_NO_LICENSE,255
CuUpPerUeRbX2XnTermTrafficRep,NrType,NR_TYPE_NO_VALUE,0
CuUpPerUeRbX2XnTermTrafficRep,NrType,NR_TYPE_NSA,1
CuUpPerUeRbX2XnTermTrafficRep,NrType,NR_TYPE_SA,2
CuUpPerUeRbX2XnTermTrafficRep,NrType,NR_TYPE_UNKNOWN,3
CuUpPerUeRbX2XnTermTrafficRep,NrType,NR_TYPE_NO_LICENSE,255
CuUpPerUeRbX2XnTrafficRep,NrType,NR_TYPE_NO_VALUE,0
CuUpPerUeRbX2XnTrafficRep,NrType,NR_TYPE_NSA,1
CuUpPerUeRbX2XnTrafficRep,NrType,NR_TYPE_SA,2
CuUpPerUeRbX2XnTrafficRep,NrType,NR_TYPE_UNKNOWN,3
CuUpPerUeRbX2XnTrafficRep,NrType,NR_TYPE_NO_LICENSE,255
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchType,ENDC_NR_UL_LEG_SWITCH_TYPE_NO_VALUE,0
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchType,ENDC_NR_UL_LEG_SWITCH_TYPE_UL_NR_TO_LTE,1
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchType,ENDC_NR_UL_LEG_SWITCH_TYPE_UL_LTE_TO_NR,2
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchType,ENDC_NR_UL_LEG_SWITCH_TYPE_BIDIRECTIONAL,3
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchType,ENDC_NR_UL_LEG_SWITCH_TYPE_NO_LICENSE,255
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchResult,ENDC_NR_UL_LEG_SWITCH_RESULT_NO_VALUE,0
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchResult,ENDC_NR_UL_LEG_SWITCH_RESULT_SUCCESS,1
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchResult,ENDC_NR_UL_LEG_SWITCH_RESULT_FAILURE,2
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchResult,ENDC_NR_UL_LEG_SWITCH_RESULT_PARTIAL_FAILURE,3
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchResult,ENDC_NR_UL_LEG_SWITCH_RESULT_NO_LICENSE,255
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchCause,ENDC_NR_UL_LEG_SWITCH_CAUSE_NO_VALUE,0
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchCause,ENDC_NR_UL_LEG_SWITCH_CAUSE_BB_TRIGGERED,1
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchCause,ENDC_NR_UL_LEG_SWITCH_CAUSE_PPE_TRIGGERED,2
CuUpProcEndcNrUlPrimaryCgSwitch,EndcNrUlLegSwitchCause,ENDC_NR_UL_LEG_SWITCH_CAUSE_NO_LICENSE,255
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchType,SN_NRDC_UL_PRIMARY_CG_SWITCH_TYPE_NO_VALUE,0
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchType,SN_NRDC_UL_PRIMARY_CG_SWITCH_TYPE_UL_SCG_TO_MCG,1
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchType,SN_NRDC_UL_PRIMARY_CG_SWITCH_TYPE_UL_MCG_TO_SCG,2
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchType,SN_NRDC_UL_PRIMARY_CG_SWITCH_TYPE_BIDIRECTIONAL,3
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchType,SN_NRDC_UL_PRIMARY_CG_SWITCH_TYPE_NO_LICENSE,255
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchResult,SN_NRDC_UL_PRIMARY_CG_SWITCH_RESULT_NO_VALUE,0
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchResult,SN_NRDC_UL_PRIMARY_CG_SWITCH_RESULT_SUCCESS,1
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchResult,SN_NRDC_UL_PRIMARY_CG_SWITCH_RESULT_FAILURE,2
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchResult,SN_NRDC_UL_PRIMARY_CG_SWITCH_RESULT_PARTIAL_FAILURE,3
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchResult,SN_NRDC_UL_PRIMARY_CG_SWITCH_RESULT_NO_LICENSE,255
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchCause,SN_NRDC_UL_PRIMARY_CG_SWITCH_CAUSE_NO_VALUE,0
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchCause,SN_NRDC_UL_PRIMARY_CG_SWITCH_CAUSE_BB_TRIGGERED,1
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchCause,SN_NRDC_UL_PRIMARY_CG_SWITCH_CAUSE_PPE_TRIGGERED,2
CuUpProcSnNrdcUlPrimaryCgSwitch,SnNrdcUlPrimaryCgSwitchCause,SN_NRDC_UL_PRIMARY_CG_SWITCH_CAUSE_NO_LICENSE,255
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_NO_VALUE,0
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_RB,1
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_UE,2
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_CELL,3
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_RPC,4
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_LCG,5
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_QOS,6
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_SECTORCARRIER,7
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_RPF,8
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_BEAM,9
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_CELLPARTITION,10
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_CELLPLMN,11
DuBbDataCollectionLost,BbDataCollectionLostGranularity,BB_DATA_COLLECTION_LOST_GRANULARITY_NO_LICENSE,255
DuBbDataCollectionLost,BbDataCollectionLostCause,BB_DATA_COLLECTION_LOST_CAUSE_NO_VALUE,0
DuBbDataCollectionLost,BbDataCollectionLostCause,BB_DATA_COLLECTION_LOST_CAUSE_REC_BB_DISCONNECT,1
DuBbDataCollectionLost,BbDataCollectionLostCause,BB_DATA_COLLECTION_LOST_CAUSE_BBA_TIMEOUT,2
DuBbDataCollectionLost,BbDataCollectionLostCause,BB_DATA_COLLECTION_LOST_CAUSE_TIMEPERIOD,3
DuBbDataCollectionLost,BbDataCollectionLostCause,BB_DATA_COLLECTION_LOST_CAUSE_NO_LICENSE,255
DuCellLockUnlock,DownType,DOWN_TYPE_NO_VALUE,0
DuCellLockUnlock,DownType,DOWN_TYPE_LOCK_AUTO,1
DuCellLockUnlock,DownType,DOWN_TYPE_LOCK_MAN,2
DuCellLockUnlock,DownType,DOWN_TYPE_UNLOCK_MAN,3
DuCellLockUnlock,DownType,DOWN_TYPE_NO_LICENSE,255
DuF1ConnRelease,F1ReleaseCause,F1_RELEASE_CAUSE_NO_VALUE,0
DuF1ConnRelease,F1ReleaseCause,F1_RELEASE_CAUSE_NO_F1_CONN_EXISTED,1
DuF1ConnRelease,F1ReleaseCause,F1_RELEASE_CAUSE_F1_CONN_LOST,2
DuF1ConnRelease,F1ReleaseCause,F1_RELEASE_CAUSE_F1_CONN_RELEASE,3
DuF1ConnRelease,F1ReleaseCause,F1_RELEASE_CAUSE_NO_LICENSE,255
DuF1DeactivateTrace,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1DeactivateTrace,MsgDirection,MSG_DIRECTION_SEND,1
DuF1DeactivateTrace,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1DeactivateTrace,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
DuF1DeactivateTrace,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
DuF1EabMeasurementFailureIndication,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1EabMeasurementFailureIndication,MsgDirection,MSG_DIRECTION_SEND,1
DuF1EabMeasurementFailureIndication,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1EabMeasurementFailureIndication,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
DuF1EabMeasurementFailureIndication,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
DuF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_SEND,1
DuF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1EabMeasurementInitiationFailure,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
DuF1EabMeasurementInitiationFailure,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
DuF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_SEND,1
DuF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1EabMeasurementInitiationRequest,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
DuF1EabMeasurementInitiationRequest,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
DuF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_SEND,1
DuF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1EabMeasurementInitiationResponse,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
DuF1EabMeasurementInitiationResponse,ProtocolName,PROTOCOL_NAME_NO_LICENSE,255
DuF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_NO_VALUE,0
DuF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_SEND,1
DuF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_RECEIVE,2
DuF1EabMeasurementReport,MsgDirection,MSG_DIRECTION_NO_LICENSE,255
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NO_VALUE,0
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_BCH_MESSAGE,1
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_BCCH_DL_SCH_MESSAGE,2
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_CCCH_MESSAGE,3
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_DL_DCCH_MESSAGE,4
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_PCCH_MESSAGE,5
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_CCCH_MESSAGE,6
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_36_331_UL_DCCH_MESSAGE,7
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_BCH_MESSAGE,8
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_BCCH_DL_SCH_MESSAGE,9
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_CCCH_MESSAGE,10
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_DL_DCCH_MESSAGE,11
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_PCCH_MESSAGE,12
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_CCCH_MESSAGE,13
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_RRC_38_331_UL_DCCH_MESSAGE,14
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_S1AP_36_413,15
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_X2AP_36_423,16
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413,17
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_XNAP_38_423,18
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_F1AP_38_473,19
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_E1AP_38_463,20
DuF1EabMeasurementReport,ProtocolName,PROTOCOL_NAME_NGAP_38_413_SESSION_TRACKING_INFO_EXTENSION,21
