pmEvent Name,Event Parameter Name,'UNAVAILABLE' possible (Y/N),Pico Support (Y/N),Deprecated since
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_FREQ_EARFCN_6,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_PHYSICAL_CELLID_6,,N,22.Q1
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_RSRP_6,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_RSRQ_6,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_TA,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_PL,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RX_DIFF,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_SID,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_UE_RADIO_LOCATION_PRESENCE,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_INTER_RSC_WITH_SCELL,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_REPORTS_RECEIVED,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_MEAS_TIMEOUT,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_UE_ACTIVE,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_MOBILITY_PURPOSE,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_UE_INACTIVE_RELEASED,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_1,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_2,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_3,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_4,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_5,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_6,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_7,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_NEIGHBOR_CELLID_8,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_1,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_2,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_3,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_4,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_5,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_SCELL_CELLID_6,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_RSC_RECEPTION_TIMESTAMP_STRING,,N,
INTERNAL_PROC_ML_PA_SCELLS_COV_MEAS_REPORT,EVENT_PARAM_ML_PA_UE_RADIO_LOCATION_RECEPTION_TIMESTAMP_STRING,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,EVENT_PARAM_MN_MCG_RELOC_RESULT,,N,
INTERNAL_PROC_MN_MCG_RELOCATION,Spare 9 Bytes,Y,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_SIGNALING_RADIO_BEARER_TYPE,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,EVENT_PARAM_NAS_TRANSFER_DL_RESULT,,N,
INTERNAL_PROC_NAS_TRANSFER_DL,Spare 9 Bytes,Y,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_CELLRELATION_ID,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_NEIGHBOR_CGI,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_NEIGHBOR_CELL_TYPE,,N,
INTERNAL_PROC_NEIGHBOR_PRB_UTIL_SUBSCRIPTION,EVENT_PARAM_PRB_UTIL_SUBSCRIPTION_ATT_RESULT,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_ENBS1APID,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_MMES1APID,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_GUMMEI,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_RAC_UE_REF,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_REJECT_MEAS_CAUSE,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_AFFECTED_MEAS_TYPE,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_MEASUREMENT_ID,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_NEIGHBOR_PCI,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_NON_PLANNED_PCI_MEASURE_RESULT,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_NEIGHBOR_CGI,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_RAT,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_FREQ,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_START_CGI_MEAS_QCI1,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_PARAM_CGI_MEAS_METHOD_TYPE,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,EVENT_ARRAY_ERAB_SERVICE_TYPE,,N,
INTERNAL_PROC_NON_PLANNED_PCI_CGI_REPORT,Spare 9 Bytes,Y,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_HOUR,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_MINUTE,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_SECOND,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_MILLISEC,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_SCANNER_ID,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_RBS_MODULE_ID,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_GLOBAL_CELL_ID,N,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_START_HOUR,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MINUTE,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_START_SECOND,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_DNS_LOOKUP_ENDPOINT_TYPE,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_DNS_LOOKUP_RESULT,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_IP_ADDRESS,,N,
INTERNAL_PROC_REVERSE_DNS_LOOKUP,EVENT_PARAM_DOMAIN_NAME,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_ENBS1APID,Y,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MMES1APID,Y,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_GUMMEI,Y,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_RAC_UE_REF,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_START_HOUR,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_START_MINUTE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_START_SECOND,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_START_MILLISEC,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_STOP_HOUR,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_STOP_MINUTE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_STOP_SECOND,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TIMESTAMP_STOP_MILLISEC,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_CAUSE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_RESULT,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_MULTI_TARGET_TYPE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_HO_SOURCE_OR_TARGET_TYPE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_HO_TYPE,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TTI_BUNDLING_MODE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_ADM_CTRL_REJECTING_MSR_PREEMPTION_ATTEMPTED,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TA,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_ARRAY_ERAB_REEST_REQ_QCI,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_ARRAY_ERAB_REEST_RESULT,,Y,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_TAC,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_SVN,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MASKEDSRN,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_UL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_UL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_PRB_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_PRB_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_UL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_UL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_SE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_SE_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_CCE_UTIL_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_UL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_BB_CAP_UTIL_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_ASN1_EXTENSION,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_CAUSE_NB,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_UE_POWER_CLASS,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_SUBSCRIBER_GROUP_ID,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_PDCP_TYPE_IN_SOURCE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_UE_ENDC_STAGE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,Spare 9 Bytes,Y,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_SOURCE_ENB_CANDIDATE_OTHER_VENDOR,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_SOURCE_ENB_CANDIDATE_ERICSSON,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_REESTAB_SOURCE_ENB_OTHER_VENDOR,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_PRB_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_SE_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_CCE_PTT_RESERVATION_CELL_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_PRB_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_SE_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_MSR_DL_BB_CAP_PTT_RESERVATION_BBM_STATE,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_PARAM_PA_USER,,N,
INTERNAL_PROC_RRC_CONNECTION_RE_ESTABLISHMENT,EVENT_ARRAY_ERAB_REEST_REQ_ARP,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TIMESTAMP_HOUR,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TIMESTAMP_MINUTE,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TIMESTAMP_SECOND,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TIMESTAMP_MILLISEC,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_SCANNER_ID,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_RBS_MODULE_ID,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_GLOBAL_CELL_ID,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_ENBS1APID,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_MMES1APID,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_GUMMEI,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_RAC_UE_REF,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TRACE_RECORDING_SESSION_REFERENCE,N,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_RRC_RECONFIG_RESULT,,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_RRC_RECONFIG_CAUSE,,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_TAC,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_SVN,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_MASKEDSRN,,N,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_START_CGI_MEAS_QCI1,,Y,
INTERNAL_PROC_RRC_CONN_RECONF_NO_MOB,EVENT_PARAM_UE_POWER_CLASS,,N,
